BiblioID,Title,Author,Material,Pub,Desc,Subj,DDC,Type,Lib,Shelf,CallNo,Copy,Status,Barcode
216921,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216920,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216922,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216923,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216924,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216925,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216926,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216927,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216929,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216928,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216930,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216931,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216933,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216932,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216935,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216934,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216936,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216937,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216938,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216939,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216940,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216942,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216943,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,Reference,"Vellore Institute of Technology, Vellore",IF-R43-C3-D,501(083) CLA (Browse shelf(Opens below)),INR,Not for loan,449
216944,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216945,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216947,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216946,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216949,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216948,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216950,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216951,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216952,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216953,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216954,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216955,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216956,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216957,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,Reference,"Vellore Institute of Technology, Vellore",IF-R25-C5-B,501(083) CLA (Browse shelf(Opens below)),INR,Not for loan,463
216959,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216958,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216960,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216961,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216963,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216962,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216965,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216964,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216966,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216967,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216968,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216969,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216970,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216973,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216972,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216974,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216975,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216976,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216977,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216978,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216979,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216980,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216981,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216982,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216983,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216984,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216985,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216986,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216987,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216988,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216989,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216990,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216991,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216992,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216993,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216994,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216995,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216996,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216997,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216998,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
216999,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217000,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217001,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217002,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217003,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217004,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217005,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217006,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217007,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217008,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217009,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217010,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217011,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217012,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217013,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217014,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217015,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217016,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217017,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217018,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217021,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217020,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217022,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217023,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217024,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217025,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217026,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217027,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217028,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217029,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217030,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217031,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217032,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217033,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217034,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217035,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217036,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217038,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
217039,CLARK`S TABLES (SCIENCE DATABASE),By: CLARK,Text,CALCUTTA ORIENT LONGMAN 1971,104,Library catalog Title Author ISBN ISSN Series Call number,501(083) CLA,N/A,N/A,N/A,N/A,N/A,N/A,N/A
