BiblioID,Title,Author,Material,Pub,Desc,Subj,DDC,Type,Lib,Shelf,CallNo,Copy,Status,Barcode
608565,A History of Broadcasting in the United States:Volume 1: a Tower of Babel: To 1933,"By: Barnouw, Erik",Text,"Oxford University Press, Incorporated",N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9802
608567,A Reference Grammar of Romanian:Volume 1: The noun phrase,"By: Dobrovie-Sorin, Carmen",Text,John Benjamins Publishing Company,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9804
608568,A History of Modern Jewish Religious Philosophy:Volume 1: the Period of the Enlightenment,"By: Schweid, Eliezer",Text,BRILL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9805
608570,Acute Exposure Guideline Levels for Selected Airborne Chemicals:Volume 12,By: 0,Text,National Academies Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9807
608569,Acute Exposure Guideline Levels for Selected Airborne Chemicals:Volume 10,By: 0,Text,National Academies Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9806
608571,Acute Exposure Guideline Levels for Selected Airborne Chemicals:Volume 13,By: 0,Text,National Academies Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9808
608572,Acute Exposure Guideline Levels for Selected Airborne Chemicals:Volume 14,By: 0,Text,National Academies Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9809
608573,Advances in Medicine and Biology. Volume 14:Volume 14,"By: Berhardt, Leon V",Text,"Nova Science Publishers, Incorporated",N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9810
608574,Acute Exposure Guideline Levels for Selected Airborne Chemicals:Volume 15,By: 0,Text,National Academies Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9811
608575,Acute Exposure Guideline Levels for Selected Airborne Chemicals:Volume 16,By: 0,Text,National Academies Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9812
608576,Acute Exposure Guideline Levels for Selected Airborne Chemicals:Volume 19,By: 0,Text,National Academies Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9813
608577,Advances in Anticancer Agents in Medicinal Chemistry:Volume 2,"By: Prudhomme, Michelle",Text,Bentham Science Publishers,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9814
608578,Advances in Global Leadership:Volume 2,"By: Mobley, William",Text,Emerald Publishing Limited,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9815
608579,Acute Exposure Guideline Levels for Selected Airborne Chemicals:Volume 2,By: 0,Text,National Academies Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9816
608580,Adhesion Aspects of Polymeric Coatings:Volume 2,"By: Mittal, Kash L",Text,Taylor AND Francis Group,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9817
608581,"A Documentary History of the American Civil War Era:Volume 2, Political Arguments","By: Mackey, Thomas C",Text,University of Tennessee Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9818
608583,"A History of the Book in America:Volume 2: an Extensive Republic: Print, Culture, and Society in the New Nation, 1790-1840","By: Gross, Robert A",Text,University of North Carolina Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9820
608584,Adult Personality Development:Volume 2: Applications,"By: Wrightsman, Lawrence S., Jr",Text,"SAGE Publications, Incorporated",N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9821
608586,Advances in Nuclear Physics:Volume 26,"By: Negele, J. W",Text,Springer,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9823
608585,A History of Broadcasting in the United States:Volume 2: the Golden Web: 1933 To 1953,"By: Barnouw, Erik",Text,"Oxford University Press, Incorporated",N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9822
608587,Advances in Global Leadership:Volume 3,"By: Mobley, William",Text,Emerald Publishing Limited,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9824
608588,Acute Exposure Guideline Levels for Selected Airborne Chemicals:Volume 3,By: 0,Text,National Academies Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9825
608589,Agricultural Groundwater Revolution:Volume 3 in the 'Comprehensive Assessment of Water Management in Agriculture' series,"By: Giordano, M",Text,CABI,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9826
608590,"A Documentary History of the American Civil War Era:Volume 3, Judicial Decisions, 1857-1866","By: Mackey, Thomas C",Text,University of Tennessee Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9827
608591,"A History of the Book in America:Volume 3: the Industrial Book, 1840-1880","By: Casper, Scott E",Text,University of North Carolina Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9828
608592,Acute Exposure Guideline Levels for Selected Airborne Chemicals:Volume 4,By: 0,Text,National Academies Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9829
608594,Acute Exposure Guideline Levels for Selected Airborne Chemicals:Volume 5,By: 0,Text,National Academies Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9831
608593,"A History of the Book in America:Volume 4: Print in Motion: the Expansion of Publishing and Reading in the United States, 1880-1940","By: Kaestle, Carl F",Text,University of North Carolina Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9830
608595,A History of the Book in America:Volume 5: the Enduring Book: Print Culture in Postwar America,"By: Nord, David Paul",Text,University of North Carolina Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9832
608596,Acute Exposure Guideline Levels for Selected Airborne Chemicals:Volume 6,By: 0,Text,National Academies Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9833
608597,Acute Exposure Guideline Levels for Selected Airborne Chemicals:Volume 7,By: 0,Text,National Academies Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9834
608598,Acute Exposure Guideline Levels for Selected Airborne Chemicals:Volume 8,By: 0,Text,National Academies Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9835
608599,Advances in School Psychology (Psychology Revivals):Volume 8,"By: Kratochwill, Thomas R",Text,Taylor AND Francis Group,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9836
608600,Acute Exposure Guideline Levels for Selected Airborne Chemicals:Volume 9,By: 0,Text,National Academies Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9837
608601,A Comparative History of Literatures in the Iberian Peninsula:Volume II,"By: Dom�nguez, C�sar",Text,John Benjamins Publishing Company,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9838
608602,A History of Modern Jewish Religious Philosophy:Volume II: the Birth of Jewish Historical Studies and the Modern Jewish Religious Movements,"By: Schweid, Eliezer",Text,BRILL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9839
608603,A History of Modern Jewish Religious Philosophy:Volume III: the Crisis of Humanism. a Historical Crossroads,"By: Schweid, Eliezer",Text,BRILL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9840
608604,Additional Letters:Volume XXXII,"By: Mill, John Stuart",Text,University of Toronto Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9841
608605,A History of Ancient near Eastern Law (2 Vols):Volumes 1 And 2,"By: Westbrook, Raymond",Text,BRILL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9842
608606,"A Memoir of the Future:Volumes I,II & III","By: R. Bion, Wilfred",Text,Taylor AND Francis Group,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9843
608607,"284:Vulnerabilities, Responsibilities, Communities in 21st-Century British Drama and Theatre","By: Aragay, Mireia",Text,Walter de Gruyter GmbH,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9844
608608,Against Epistemic Apartheid:W. E. B. du Bois and the Disciplinary Decadence of Sociology,"By: Rabaka, Reiland",Text,Lexington Books/Fortress Academic,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9845
608609,A Confiscated Memory:Wadi Salib and Haifa's Lost Heritage,"By: Weiss, Yfaat",Text,Columbia University Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9846
608610,Academic Apartheid:Waging the Adjunct War,"By: DeSantis, Sylvia M",Text,Cambridge Scholars Publishing,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9847
608611,A Chinese Reading of the Daodejing:Wang Bi's Commentary on the Laozi with Critical Text and Translation,"By: Wagner, Rudolf G",Text,State University of New York Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9848
608612,"Agilit�t: Management-Hype oder Mehrwert?:Wann Scrum, Kanban & Co helfen k�nnen und wie eine agile Transformation gelingen kann","By: We�els, Dirk",Text,Cuvillier Verlag,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9849
608614,After the Fall:War and Occupation in Ir�ne N�mirovsky's Suite Fran�aise,"By: Bracher, Nathan",Text,Catholic University of America Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9851
608613,Abraham in Arms:War and Gender in Colonial New England,"By: Little, Ann M",Text,University of Pennsylvania Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9850
608615,1812:War and the Passions of Patriotism,"By: Eustace, Nicole",Text,University of Pennsylvania Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9852
608616,"A Converging Post-War European Discourse:War Experience, Changing Security Concepts, and Research and Education","By: Hoerber, Thomas C",Text,Lexington Books/Fortress Academic,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9853
608617,29th Divisional Artillery: War Record and Honours Book 1915-1918:War Record and Honours Book 1915-1918,"By: Johnson, Lt Col R.M",Text,Andrews UK Ltd.,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9854
608618,A Few Small Candles:War Resisters of World War II Tell Their Stories,"By: Gara, Larry",Text,The Kent State University Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9855
608619,"Acceleration of History:War, Conflict, and Politics","By: Alecou, Alexios",Text,Lexington Books/Fortress Academic,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9856
608620,"A Global Force:War, Identities and Scotland's Diaspora","By: Forsyth, David",Text,Edinburgh University Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9857
608621,"After Authority:War, Peace, and Global Politics in the 21st Century","By: Lipschutz, Ronnie D",Text,State University of New York Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9858
608622,"11 September 2001:War, Terror and Judgement","By: Gokay, Bulent",Text,Taylor AND Francis Group,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9859
608623,Acanthaceae to Myricaceae:Water Willows to Wax Myrtles,"By: Mohlenbrock, Robert H",Text,Southern Illinois University Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9860
608624,"A Multidimensional Perspective on Corruption in Africa:Wealth, Power, Religion and Democracy","By: Agang, Sunday Bobai",Text,Cambridge Scholars Publishing,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9861
608625,A Journey of Art and Conflict:Weaving Indra's Net,"By: Oddie, David",Text,"Intellect, Limited",N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9862
608626,Advanced Topics in Linear Algebra:Weaving Matrix Problems Through the Weyr Form,"By: O'Meara, Kevin",Text,"Oxford University Press, Incorporated",N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9863
608627,A Question of Balance:Weighing the Options on Global Warming Policies,"By: Nordhaus, William D",Text,Yale University Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9864
608628,Adenauer's Foreign Office:West German Diplomacy in the Shadow of the Third Reich,"By: Maulucci, Thomas",Text,Cornell University Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9865
608629,"A European Anabasis:Western European Volunteers in the German Army and SS, 1940-45","By: Estes, Kenneth",Text,"Helion AND Company, Limited",N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9866
608630,A Tale of Two Monasteries:Westminster and Saint-Denis in the Thirteenth Century,"By: Jordan, William Chester",Text,Princeton University Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9867
608631,9XM Talking:WHA Radio and the Wisconsin Idea,"By: Davidson, Randall",Text,University of Wisconsin Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9868
608632,A Savage History:Whaling in the Pacific and Southern Oceans,"By: Newton, John",Text,University of New South Wales Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9869
608633,Active Citizenship:What Could it Achieve and How?,"By: Crick, Bernard",Text,Edinburgh University Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9870
608634,"Adolescents, Media, and the Law:What Developmental Science Reveals and Free Speech Requires","By: Levesque, Roger J. R",Text,"Oxford University Press, Incorporated",N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9871
608635,Addiction in the Family:What Every Counselor Needs to Know,"By: Kelly, Virginia A",Text,American Counseling Association,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9872
608636,"A Practical Guide to Autism:What Every Parent, Family Member, and Teacher Needs to Know","By: Volkmar, Fred R",Text,"John Wiley AND Sons, Incorporated",N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9873
608638,�Lost Decade� in Translation:What Japan's Crisis could Portend about Recovery from the Great Recession,"By: Tokuoka, Kiichi",Text,International Monetary Fund,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9875
608637,Acute Stress Disorder:What It Is and How to Treat It,"By: Bryant, Richard A",Text,Guilford Publications,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9874
608640,25 Myths That Are Destroying the Environment:What Many Environmentalists Believe and Why They Are Wrong,"By: Botkin, Daniel B",Text,Taylor Trade Publishing,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9877
608639,A New Land:What Kind of Government Should We Have?,"By: Doherty, Joni",Text,National Issues Forums Institute,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9876
608641,Advice from the Top:What Minority Women Say about Their Career Success,"By: Campbell, Valencia",Text,Bloomsbury Publishing USA,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9878
608642,"Abetting Batterers:What Police, Prosecutors, and Courts Aren't Doing to Protect America's Women","By: Klein, Andrew R",Text,"Rowman AND Littlefield Publishers, Incorporated",N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9879
608643,7 Measures of Success:What Remarkable Associations Do That Others Don't,By: American Society of Association Executives (ASAE),Text,"John Wiley AND Sons, Incorporated",N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9880
608644,1776:What Should We Do?,"By: Rourke, Brad",Text,National Issues Forums Institute,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9881
608646,Admission Matters:What Students and Parents Need to Know about Getting into College,"By: Springer, Sally P",Text,"John Wiley AND Sons, Incorporated",N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9883
608645,"A Different Society Altogether:What Sociology Can Learn from Deleuze, Guattari, and Latour","By: H�staker, Roar",Text,Cambridge Scholars Publishing,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9882
608647,Afraid of the Dark:What Whites and Blacks Need to Know about Each Other,"By: Myers, Jim",Text,Lawrence Hill Books,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9884
608648,A House Divided:What Would We Have to Give up to Get the Political System We Want?,"By: Wharton, Tony",Text,National Issues Forums Institute,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9885
608649,A Letter to My White Friends and Colleagues:What You Can Do Right Now to Help the Black Community,"By: Rogers, Steven S",Text,"John Wiley AND Sons, Incorporated",N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9886
608650,101 Quantum Questions:What You Need to Know about the World You Can't See,"By: Ford, Kenneth W",Text,Harvard University Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9887
608652,Agriculture in Johor:What's Left?,"By: Pakiam, Geoffrey",Text,ISEAS - Yusof Ishak Institute,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9889
608651,30 Reasons Employees Hate Their Managers:What Your People May Be Thinking and What You Can Do about It,"By: Katcher, Bruce L",Text,Amacom,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9888
608654,"Aid, Insurgencies and Conflict Transformation:When Greed Is Good","By: Kevlihan, Rob",Text,Taylor AND Francis Group,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9891
608653,A City Lost and Found:Whelan the Wrecker's Melbourne,"By: Annear, Robyn",Text,Black Inc.,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9890
608655,After the Insanity Defense:When the Acquitted Return to the Community,"By: Shaw, Matthew F",Text,LFB Scholarly Publishing LLC,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9892
608656,Against Reproduction:Where Renaissance Poems Come From,"By: Guy-Bray, Stephen",Text,University of Toronto Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9893
608658,"101 Strategies for Recruiting Success:Where, When, and How to Find the Right People Every Time","By: Pritchard, Christopher W",Text,Amacom,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9895
608657,A Counselor's Guide to the Dissertation Process:Where to Start and How to Finish,"By: Flamez, Brand�",Text,American Counseling Association,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9894
608659,"A History of Conversion to Islam in the United States, Volume 1:White American Muslims Before 1975","By: Bowen, Patrick D",Text,BRILL,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9896
608660,Adopting Maternity:White Women Who Adopt Transracially or Transnationally,"By: Moosnick, Nora",Text,Bloomsbury Publishing USA,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9897
608661,"A Place for Humility:Whitman, Dickinson, and the Natural World","By: Gerhardt, Christine",Text,University of Iowa Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9898
608662,A Brief Natural History of Civilization:Why a Balance Between Cooperation and Competition Is Vital to Humanity,"By: Bertness, Mark",Text,Yale University Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9899
608663,A Little Book for New Scientists:Why and How to Study Science,"By: Reeves, Josh A",Text,InterVarsity Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9900
608664,A Call for Heresy:Why Dissent Is Vital to Islam and America,"By: Majid, Anouar",Text,University of Minnesota Press,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9901
608665,Africa:Why Economists Get It Wrong,"By: Jerven, Morten",Text,Bloomsbury Academic AND Professional,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9902
608666,"A Comparative History of Motor Fuels Taxation, 1909-2009:Why Gasoline Is Cheap and Petrol Is Dear","By: Geschwind, Carl-Henry",Text,Lexington Books/Fortress Academic,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9903
608668,Abandoned Faith:Why Millennials Are Walking Away and How You Can Lead Them Home,"By: McFarland, Alex",Text,Focus on the Family Publishing,N/A,Library catalog Title Author ISBN ISSN Series Call number,N/A,E-BOOK,"Vellore Institute of Technology, Vellore",N/A,N/A,N/A,Available,EBS9905
