BiblioID,Title,Author,Material,Pub,Desc,Subj,DDC,Type,Lib,Shelf,CallNo,Copy,Status,Barcode
413755,COACHING THAT COUNTS,By: ANDERSON DIANNA,Text,"USA, BUTTERWORTH-HEINEMANN/ELSEVIER 2009","""XVII, 285p. p.""",Library catalog Title Author ISBN ISSN Series Call number,658.386 AND,Stack,"Vellore Institute of Technology, Vellore",IIIF-R26-C12-E,658.386 AND (Browse shelf(Opens below)),INR,Available,185357
413757,COACHING THAT COUNTS,By: ANDERSON DIANNA,Text,"USA, BUTTERWORTH-HEINEMANN/ELSEVIER 2009","""XVII, 285p. p.""",Library catalog Title Author ISBN ISSN Series Call number,658.386 AND,Stack,"Vellore Institute of Technology, Vellore",IIIF-R26-C12-C,658.386 AND (Browse shelf(Opens below)),INR,Available,185358
413759,COACHING TO SOLUTIONS: A MANAGERS TOOLKIT FOR PERFORMANCE DELIVERY,By: PEMBERTON CAROLE,Text,"USA, BUTTERWORTH-HEINEMANN/ELSEVIER 2008","""XIII, 236p. p.""",Library catalog Title Author ISBN ISSN Series Call number,N/A,Stack,"Vellore Institute of Technology, Vellore",IIF-R82-C5-A,658.386 PEM (Browse shelf(Opens below)),INR,Available,185359
413761,COACHING TO SOLUTIONS: A MANAGERS TOOLKIT FOR PERFORMANCE DELIVERY,By: PEMBERTON CAROLE,Text,"USA, BUTTERWORTH-HEINEMANN/ELSEVIER 2008","""XIII, 236p. p.""",Library catalog Title Author ISBN ISSN Series Call number,N/A,Stack,"Vellore Institute of Technology, Vellore",IIIF-R26-C3-F,658.386 PEM (Browse shelf(Opens below)),INR,Available,185360
413763,COMMUNICATION NETWORKING: AN ANALYTICAL APPROACH,By: ANURAG KUMAR,Text,"NEW DELHI, MORGAN KAUFMANN PUBLISHERS/ELSEVIER 2011","""XXVII, 929p. p.""",Library catalog Title Author ISBN ISSN Series Call number,N/A,Stack,"Vellore Institute of Technology, Vellore",IIF-R59-C4-A,621.391 ANU (Browse shelf(Opens below)),INR,Available,185361
413765,COMMUNICATION NETWORKING: AN ANALYTICAL APPROACH,By: ANURAG KUMAR,Text,"NEW DELHI, MORGAN KAUFMANN PUBLISHERS/ELSEVIER 2011","""XXVII, 929p. p.""",Library catalog Title Author ISBN ISSN Series Call number,N/A,Stack,"Vellore Institute of Technology, Vellore",IIF-R59-C4-A,621.391 ANU (Browse shelf(Opens below)),INR,Available,185362
413767,COMPUTATIONAL FLUID DYNAMICS: A PRACTICAL APPROACH,By: TU JIYUAN,Text,"USA, BUTTERWORTH-HEINEMANN/ELSEVIER 2011","""XV, 459p. p.""",Library catalog Title Author ISBN ISSN Series Call number,532.5681.3 TU,Stack,"Vellore Institute of Technology, Vellore",IIIF-R16-C7-A,532.5:681.3 TU (Browse shelf(Opens below)),INR,Available,185363
413769,COMPUTATIONAL FLUID DYNAMICS: A PRACTICAL APPROACH,By: TU JIYUAN,Text,"USA, BUTTERWORTH-HEINEMANN/ELSEVIER 2011","""XV, 459p. p.""",Library catalog Title Author ISBN ISSN Series Call number,532.5681.3 TU,Stack,"Vellore Institute of Technology, Vellore",IIIF-R16-C7-A,532.5:681.3 TU (Browse shelf(Opens below)),INR,Available,185364
413771,COMPUTER AS COMPONENTS: PRINCIPLES OF EMBEDDED COMPUTING SYSTEM DESIGN,By: WOLF WAYNE,Text,"USA, MORGAN KAUFMANN PUBLISHERS 2011","""XXIII, 507p. p.""",Library catalog Title Author ISBN ISSN Series Call number,681.326.3.02 WOL,Stack,"Vellore Institute of Technology, Vellore",IIF-R54-C6-C,681.326.3.02 WOL (Browse shelf(Opens below)),INR,Available,185365
413773,COMPUTER AS COMPONENTS: PRINCIPLES OF EMBEDDED COMPUTING SYSTEM DESIGN,By: WOLF WAYNE,Text,"USA, MORGAN KAUFMANN PUBLISHERS 2011","""XXIII, 507p. p.""",Library catalog Title Author ISBN ISSN Series Call number,N/A,Stack,"Vellore Institute of Technology, Vellore",IIF-R54-C6-E,681.326.3.02 WOL (Browse shelf(Opens below)),INR,Available,185366
413775,COMPUTER SYSTEMS PERFORMANCE EVALUATION AND PREDICTION,By: FORTIER PAUL J,Text,"BURLINGTON, DIGITAL PRESS 2009","""XIII, 525p. p.""",Library catalog Title Author ISBN ISSN Series Call number,681.3.02 FOR,Stack,"Vellore Institute of Technology, Vellore",IIF-R25-C2-E,681.3.02 FOR (Browse shelf(Opens below)),INR,Available,185367
413777,COMPUTER SYSTEMS PERFORMANCE EVALUATION AND PREDICTION,By: FORTIER PAUL J,Text,"BURLINGTON, DIGITAL PRESS 2009","""XIII, 525p. p.""",Library catalog Title Author ISBN ISSN Series Call number,N/A,Stack,"Vellore Institute of Technology, Vellore",IIF-R23-C2-C,681.3.02 FOR (Browse shelf(Opens below)),INR,Available,185368
413779,COMPUTER VISION AND APPLICATIONS: A GUIDE FOR STUDENTS AND PRACTITIONERS (WITH CD): CD10516-CD10517,By: JAHNE BERND (ED),Text,"NEW DELHI, ACADEMIC PRESS/ELSEVIER 2007","""XXI, 679p. p.""",Library catalog Title Author ISBN ISSN Series Call number,681.6 JAH,Stack,"Vellore Institute of Technology, Vellore",IIF-R67-C3-F,681.6 JAH (Browse shelf(Opens below)),INR,Available,185369
413781,COMPUTER VISION AND APPLICATIONS: A GUIDE FOR STUDENTS AND PRACTITIONERS (WITH CD): CD10516-CD10517,By: JAHNE BERND (ED),Text,"NEW DELHI, ACADEMIC PRESS/ELSEVIER 2007","""XXI, 679p. p.""",Library catalog Title Author ISBN ISSN Series Call number,681.6 JAH,Stack,"Vellore Institute of Technology, Vellore",IIF-R67-C3-F,681.6 JAH (Browse shelf(Opens below)),INR,Available,185370
413783,CORPORATE GOVERNACE: HOW TO ADD VALUE TO YOUR COMPANY: A PRACTICAL IMPLEMENTATION GUIDE: CD10518-CD10519,By: KNELL ALEX,Text,"BURLINGTON, CIMA PUBLISHERS 2007","""X, 319p. p.""",Library catalog Title Author ISBN ISSN Series Call number,N/A,Stack,"Vellore Institute of Technology, Vellore",IIIF-R26-C17-D,658.15 KNE (Browse shelf(Opens below)),INR,Available,185371
413785,CORPORATE GOVERNACE: HOW TO ADD VALUE TO YOUR COMPANY: A PRACTICAL IMPLEMENTATION GUIDE: CD10518-CD10519,By: KNELL ALEX,Text,"BURLINGTON, CIMA PUBLISHERS 2007","""X, 319p. p.""",Library catalog Title Author ISBN ISSN Series Call number,658.15 KNE,Stack,"Vellore Institute of Technology, Vellore",IIIF-R26-C20-C,658.15 KNE (Browse shelf(Opens below)),INR,Available,185372
413787,COST ACCOUNTING FOR BUSINESS MANAGERS,By: ASISH BHATTACHARYYA K,Text,"NEW DELHI, ELSEVIER INDIA PRIVATE LIMITED 2011","""XIV, 418p. p.""",Library catalog Title Author ISBN ISSN Series Call number,657.47 ASI,Stack,"Vellore Institute of Technology, Vellore",IIIF-R24-C16-B,657.47 ASI (Browse shelf(Opens below)),INR,Available,185373
413789,COST ACCOUNTING FOR BUSINESS MANAGERS,By: ASISH BHATTACHARYYA K,Text,"NEW DELHI, ELSEVIER INDIA PRIVATE LIMITED 2011","""XIV, 418p. p.""",Library catalog Title Author ISBN ISSN Series Call number,657.47 ASI,Stack,"Vellore Institute of Technology, Vellore",IIIF-R24-C16-B,657.47 ASI (Browse shelf(Opens below)),INR,Available,185374
413791,CREATING VALUABLE BUSINESS STRATEGIES,By: SHIV MATHUR S,Text,"NOIDA, BUTTERWORTH-HEINEMANN/ELSEVIER 2008","""XXII, 295p. p.""",Library catalog Title Author ISBN ISSN Series Call number,658 SHI,Stack,"Vellore Institute of Technology, Vellore",IIIF-R25-C13-D,658 SHI (Browse shelf(Opens below)),INR,Available,185375
413793,CREATING VALUABLE BUSINESS STRATEGIES,By: SHIV MATHUR S,Text,"NOIDA, BUTTERWORTH-HEINEMANN/ELSEVIER 2008","""XXII, 295p. p.""",Library catalog Title Author ISBN ISSN Series Call number,658 SHI,Stack,"Vellore Institute of Technology, Vellore",IIIF-R25-C13-F,658 SHI (Browse shelf(Opens below)),INR,Available,185376
413795,CUSTOMER RELATIONSHIP MANAGEMENT: PERSPECTIVES FROM THE MARKETPLACE,By: KNOX SIMON,Text,"NOIDA, BUTTERWORTH-HEINEMANN/ELSEVIER 2009","""XVI, 302p. p.""",Library catalog Title Author ISBN ISSN Series Call number,658.89 KNO,Stack,"Vellore Institute of Technology, Vellore",IIIF-R23-C15-A,658.89 KNO (Browse shelf(Opens below)),INR,Available,185377
413797,CUSTOMER RELATIONSHIP MANAGEMENT: PERSPECTIVES FROM THE MARKETPLACE,By: KNOX SIMON,Text,"NOIDA, BUTTERWORTH-HEINEMANN/ELSEVIER 2009","""XVI, 302p. p.""",Library catalog Title Author ISBN ISSN Series Call number,658.89 KNO,Stack,"Vellore Institute of Technology, Vellore",IIIF-R30-C5-D,658.89 KNO (Browse shelf(Opens below)),INR,Available,185378
413799,DATABASE PRINCIPLES PROGRAMMING AND PERFORMANCE,By: ONEIL PATRICK,Text,"NEW DELHI, MORGAN KAUFMANN PUBLISHERS 2010","""XXIV, 870p. p.""",Library catalog Title Author ISBN ISSN Series Call number,N/A,Stack,"Vellore Institute of Technology, Vellore",IIF-R24-C13-C,681.3.01 O'NE (Browse shelf(Opens below)),INR,Available,185379
413801,DATABASE PRINCIPLES PROGRAMMING AND PERFORMANCE,By: ONEIL PATRICK,Text,"NEW DELHI, MORGAN KAUFMANN PUBLISHERS 2010","""XXIV, 870p. p.""",Library catalog Title Author ISBN ISSN Series Call number,681.3.01O NE,Stack,"Vellore Institute of Technology, Vellore",IIF-R24-C13-B,681.3.01O NE (Browse shelf(Opens below)),INR,Available,185380
413803,DEVELOPING USER INTERFACES,By: OLSEN DAN R,Text,"USA, MORGAN KAUFMANN PUBLISHERS 1998","""XVII, 414p. p.""",Library catalog Title Author ISBN ISSN Series Call number,681.3.06 OLS,Stack,"Vellore Institute of Technology, Vellore",IIF-R26-C4-C,681.3.06 OLS (Browse shelf(Opens below)),INR,Available,185381
413805,DEVELOPING USER INTERFACES,By: OLSEN DAN R,Text,"USA, MORGAN KAUFMANN PUBLISHERS 1998","""XVII, 414p. p.""",Library catalog Title Author ISBN ISSN Series Call number,681.3.06 OLS,Stack,"Vellore Institute of Technology, Vellore",IIF-R26-C4-C,681.3.06 OLS (Browse shelf(Opens below)),INR,Available,185382
413807,DIFFERENCE EQUATIONS: AN INTRODUCTION WITH APPLICATION,By: KELLEY WALTER G,Text,"CALIFORNIA, ACADEMIC PRESS 2009","""IX, 403p. p.""",Library catalog Title Author ISBN ISSN Series Call number,517.91 KEL,Stack,"Vellore Institute of Technology, Vellore",IIIF-R12-C4-F,517.91 KEL (Browse shelf(Opens below)),INR,Available,185383
413809,DIFFERENCE EQUATIONS: AN INTRODUCTION WITH APPLICATION,By: KELLEY WALTER G,Text,"CALIFORNIA, ACADEMIC PRESS 2009","""IX, 403p. p.""",Library catalog Title Author ISBN ISSN Series Call number,517.91 KEL,Stack,"Vellore Institute of Technology, Vellore",IIIF-R12-C5-A,517.91 KEL (Browse shelf(Opens below)),INR,Checked out to ABDUL HAQ (20138),185384
413811,DIFFERENTIAL FORMS: A COMPLEMENT TO VECTOR CALCULUS,By: WEINTRAUB STEVEN H,Text,"NEW DELHI, ACADEMIC PRESS/ELSEVIER 2008","""XII, 256p. p.""",Library catalog Title Author ISBN ISSN Series Call number,517.43 WEI,Stack,"Vellore Institute of Technology, Vellore",IIIF-R12-C10-C,517.43 WEI (Browse shelf(Opens below)),INR,Available,185385
413813,DIFFERENTIAL FORMS: A COMPLEMENT TO VECTOR CALCULUS,By: WEINTRAUB STEVEN H,Text,"NEW DELHI, ACADEMIC PRESS/ELSEVIER 2008","""XII, 256p. p.""",Library catalog Title Author ISBN ISSN Series Call number,517.43 WEI,Stack,"Vellore Institute of Technology, Vellore",IIIF-R12-C2-C,517.43 WEI (Browse shelf(Opens below)),INR,Available,185386
413815,A MODERN INDRODUCTION TO DIFFERENTIAL EQUATIONS,By: RICARDO HENRY J,Text,"NEW DELHI, ELSEVIER INDIA PRIVATE LIMITED 2010","""XIV, 518p. p.""",Library catalog Title Author ISBN ISSN Series Call number,517.91 RIC,Stack,"Vellore Institute of Technology, Vellore",IIIF-R12-C3-E,517.91 RIC (Browse shelf(Opens below)),INR,Available,185387
413817,A MODERN INDRODUCTION TO DIFFERENTIAL EQUATIONS,By: RICARDO HENRY J,Text,"NEW DELHI, ELSEVIER INDIA PRIVATE LIMITED 2010","""XIV, 518p. p.""",Library catalog Title Author ISBN ISSN Series Call number,517.91 RIC,Stack,"Vellore Institute of Technology, Vellore",IIIF-R12-C3-E,517.91 RIC (Browse shelf(Opens below)),N/A,Available,185388
413819,DIGITAL DESIGN AND COMPUTER ARCHITECTURE,By: HARRIS DAVID MONEY,Text,"HARYANA, MORGAN KAUFMANN PUBLISHERS 2009","""XXLI, 569p. p.""",Library catalog Title Author ISBN ISSN Series Call number,681.32.02/.326.3 HAR,Stack,"Vellore Institute of Technology, Vellore",IIF-R53-C3-F,681.32.02/.326.3 HAR (Browse shelf(Opens below)),INR,Available,185389
413821,DIGITAL DESIGN AND COMPUTER ARCHITECTURE,By: HARRIS DAVID MONEY,Text,"HARYANA, MORGAN KAUFMANN PUBLISHERS 2009","""XXLI, 569p. p.""",Library catalog Title Author ISBN ISSN Series Call number,681.32.02/.326.3 HAR,Stack,"Vellore Institute of Technology, Vellore",IIF-R52-C7-E,681.32.02/.326.3 HAR (Browse shelf(Opens below)),INR,Available,185390
413823,DIGITAL DESIGN: AN EMBEDDED SYSTEMS APPROACH USING VERILOG,By: ASHENDEN PETER J,Text,"HARYANA, MORGAN KAUFMANN PUBLISHERS 2011","""XX, 557p. p.""",Library catalog Title Author ISBN ISSN Series Call number,N/A,Stack,"Vellore Institute of Technology, Vellore",IIF-R52-C10-E,681.32.02 ASH (Browse shelf(Opens below)),INR,Available,185391
413825,DIGITAL DESIGN: AN EMBEDDED SYSTEMS APPROACH USING VERILOG,By: ASHENDEN PETER J,Text,"HARYANA, MORGAN KAUFMANN PUBLISHERS 2011","""XX, 557p. p.""",Library catalog Title Author ISBN ISSN Series Call number,681.32.02 ASH,Stack,"Vellore Institute of Technology, Vellore",IIF-R52-C10-E,681.32.02 ASH (Browse shelf(Opens below)),INR,Available,185392
413827,DIGITAL POWER ELECTRONICS AND APPLICATIONS,By: LUO FANG LIN,Text,"USA, ACADEMIC PRESS 2009","""XII, 408p. p.""",Library catalog Title Author ISBN ISSN Series Call number,621.38 LUO,Stack,"Vellore Institute of Technology, Vellore",IIF-R9-C5-A,621.38 LUO (Browse shelf(Opens below)),INR,Available,185393
413829,DIGITAL POWER ELECTRONICS AND APPLICATIONS,By: LUO FANG LIN,Text,"USA, ACADEMIC PRESS 2009","""XII, 408p. p.""",Library catalog Title Author ISBN ISSN Series Call number,621.38 LUO,Stack,"Vellore Institute of Technology, Vellore",IIF-R9-C9-B,621.38 LUO (Browse shelf(Opens below)),INR,Available,185394
413831,DIGITAL SIGNAL PROCESSING: A PRACTICAL GUIDE FOR ENGINEERS AND SCIENTISTS (WITH CD): CD10520-CD10521,By: SMITH STEVEN W,Text,"NEW DELHI, NEWNES/ELSEVIER 2010","""XIV, 650p. p.""",Library catalog Title Author ISBN ISSN Series Call number,621.391.81 SMI,Stack,"Vellore Institute of Technology, Vellore",IIF-R14-C8-A,621.391.81 SMI (Browse shelf(Opens below)),INR,Available,185395
413833,DIGITAL SIGNAL PROCESSING: A PRACTICAL GUIDE FOR ENGINEERS AND SCIENTISTS (WITH CD): CD10520-CD10521,By: SMITH STEVEN W,Text,"NEW DELHI, NEWNES/ELSEVIER 2010","""XIV, 650p. p.""",Library catalog Title Author ISBN ISSN Series Call number,621.391.81 SMI,Stack,"Vellore Institute of Technology, Vellore",IIF-R14-C8-A,621.391.81 SMI (Browse shelf(Opens below)),INR,Available,185396
413835,DIGITAL SIGNAL PROCESSING: FUNDAMENTALS AND APPLICATIONS,By: TAN LI,Text,"USA, ACADEMIC PRESS 2008","""XVI, 816p. p.""",Library catalog Title Author ISBN ISSN Series Call number,621.391.81 TAN,Stack,"Vellore Institute of Technology, Vellore",IIF-R14-C8-E,621.391.81 TAN (Browse shelf(Opens below)),INR,Available,185397
413837,DIGITAL SIGNAL PROCESSING: FUNDAMENTALS AND APPLICATIONS,By: TAN LI,Text,"USA, ACADEMIC PRESS 2008","""XVI, 816p. p.""",Library catalog Title Author ISBN ISSN Series Call number,621.391.81 TAN,Stack,"Vellore Institute of Technology, Vellore",IIF-R14-C8-E,621.391.81 TAN (Browse shelf(Opens below)),INR,Available,185398
413839,DIGITAL SYSTEM DESIGN WITH FPGAS AND CPLDS,By: GROUT IAN,Text,"USA, NEWNES 2011","""XXXVII, 724p. p.""",Library catalog Title Author ISBN ISSN Series Call number,681.32.02 GRO,Stack,"Vellore Institute of Technology, Vellore",IIF-R52-C7-C,681.32.02 GRO (Browse shelf(Opens below)),INR,Available,185399
413841,DIGITAL SYSTEM DESIGN WITH FPGAS AND CPLDS,By: GROUT IAN,Text,"USA, NEWNES 2011","""XXXVII, 724p. p.""",Library catalog Title Author ISBN ISSN Series Call number,N/A,Stack,"Vellore Institute of Technology, Vellore",IIF-R52-C7-C,681.32.02 GRO (Browse shelf(Opens below)),INR,Available,185400
413843,DIRECT MARKETING IN PRACTICE,By: THOMAS BRIAN,Text,"USA, BUTTERWORTH-HEINEMANN/ELSEVIER 2009",348p. p,Library catalog Title Author ISBN ISSN Series Call number,N/A,Stack,"Vellore Institute of Technology, Vellore",IIIF-R29-C7-D,658.8 THO (Browse shelf(Opens below)),INR,Available,185401
413845,DIRECT MARKETING IN PRACTICE,By: THOMAS BRIAN,Text,"USA, BUTTERWORTH-HEINEMANN/ELSEVIER 2009",348p. p,Library catalog Title Author ISBN ISSN Series Call number,N/A,Stack,"Vellore Institute of Technology, Vellore",IIIF-R29-C7-C,658.8 THO (Browse shelf(Opens below)),INR,Available,185402
413847,DISCRETE MATHEMATICS WITH APPLICATIONS,By: KOSHY THOMAS,Text,"USA, ACADEMIC PRESS 2011","""XXIV, 1045p. p.""",Library catalog Title Author ISBN ISSN Series Call number,N/A,Stack,"Vellore Institute of Technology, Vellore",IIIF-R10-C3-C,510 KOS (Browse shelf(Opens below)),INR,Available,185403
413849,DISCRETE MATHEMATICS WITH APPLICATIONS,By: KOSHY THOMAS,Text,"USA, ACADEMIC PRESS 2011","""XXIV, 1045p. p.""",Library catalog Title Author ISBN ISSN Series Call number,510 KOS,Stack,"Vellore Institute of Technology, Vellore",IIIF-R10-C3-C,510 KOS (Browse shelf(Opens below)),INR,Available,185404
413851,DNA STRUCTURE AND FUNCTION,By: SINDEN RICHARD R,Text,"USA, ACADEMIC PRESS 2008","""XXIII, 398p. p.""",Library catalog Title Author ISBN ISSN Series Call number,577.213.3 SIN,Stack,"Vellore Institute of Technology, Vellore",IIIF-R21-C13-F,577.213.3 SIN (Browse shelf(Opens below)),INR,Available,185405
413853,DNA STRUCTURE AND FUNCTION,By: SINDEN RICHARD R,Text,"USA, ACADEMIC PRESS 2008","""XXIII, 398p. p.""",Library catalog Title Author ISBN ISSN Series Call number,577.213.3 SIN,Stack,"Vellore Institute of Technology, Vellore",IIIF-R21-C13-D,577.213.3 SIN (Browse shelf(Opens below)),INR,Available,185406
413855,DIGITAL SIGNAL PROCESSING SYSTEMS DESIGN: LABVIEW BASED HYBRID PROGRAMMING: CD10522-CD10523,By: NASSER KEHTARNAVAZ,Text,"USA, ACADEMIC PRESS 2009","""XV, 325p. p.""",Library catalog Title Author ISBN ISSN Series Call number,621.391.81 KEH,Stack,"Vellore Institute of Technology, Vellore",IIF-R13-C8-A,621.391.81 KEH (Browse shelf(Opens below)),INR,Available,185407
413857,DIGITAL SIGNAL PROCESSING SYSTEMS DESIGN: LABVIEW BASED HYBRID PROGRAMMING: CD10522-CD10523,By: NASSER KEHTARNAVAZ,Text,"USA, ACADEMIC PRESS 2009","""XV, 325p. p.""",Library catalog Title Author ISBN ISSN Series Call number,621.391.81 KEH,Stack,"Vellore Institute of Technology, Vellore",IIF-R13-C8-B,621.391.81 KEH (Browse shelf(Opens below)),INR,Available,185408
413859,ELECTRICAL CIRCUIT THEORY AND TECHNOLOGY,By: BIRD JOHN,Text,"HARYANA, NEWNES/ELSEVIER 2010","""X, 679p. p.""",Library catalog Title Author ISBN ISSN Series Call number,N/A,Stack,"Vellore Institute of Technology, Vellore",IIF-R6-C1-F,621.3.049 BIR (Browse shelf(Opens below)),INR,Available,185409
413861,ELECTRICAL CIRCUIT THEORY AND TECHNOLOGY,By: BIRD JOHN,Text,"HARYANA, NEWNES/ELSEVIER 2010","""X, 679p. p.""",Library catalog Title Author ISBN ISSN Series Call number,N/A,Stack,"Vellore Institute of Technology, Vellore",IIF-R6-C2-D,621.3.049 BIR (Browse shelf(Opens below)),INR,Available,185410
413863,ELECTRONICS CIRCUITS AND SYSTEMS,By: BISHOP OWEN,Text,"HARYANA, NEWNES/ELSEVIER 2010","""VIII, 376p. p.""",Library catalog Title Author ISBN ISSN Series Call number,621.38.049 BIS,Stack,"Vellore Institute of Technology, Vellore",IIF-R9-C15-E,621.38.049 BIS (Browse shelf(Opens below)),INR,Available,185411
413865,ELECTRONICS CIRCUITS AND SYSTEMS,By: BISHOP OWEN,Text,"HARYANA, NEWNES/ELSEVIER 2010","""VIII, 376p. p.""",Library catalog Title Author ISBN ISSN Series Call number,621.38.049 BIS,Stack,"Vellore Institute of Technology, Vellore",IIF-R9-C15-E,621.38.049 BIS (Browse shelf(Opens below)),INR,Available,185412
413867,ELEMENTARY LINEAR ALGEBRA,By: ANDRILLI STEPHEN,Text,"USA, ACADEMIC PRESS 2006","""XXXIII, 644p. p.""",Library catalog Title Author ISBN ISSN Series Call number,512.64 AND,Stack,"Vellore Institute of Technology, Vellore",IIIF-R20-C6-A,512.64 AND (Browse shelf(Opens below)),INR,Available,185413
413869,ELEMENTARY LINEAR ALGEBRA,By: ANDRILLI STEPHEN,Text,"USA, ACADEMIC PRESS 2006","""XXXIII, 644p. p.""",Library catalog Title Author ISBN ISSN Series Call number,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
413871,ELEMENTARY NUMBER THEORY WITH APPLICATIONS,By: KOSHY THOMAS,Text,"NOIDA, ACADEMIC PRESS/ELSEVIER 2009","""XXIII, 771p. p.""",Library catalog Title Author ISBN ISSN Series Call number,511 KOS,Stack,"Vellore Institute of Technology, Vellore",IIIF-R12-C17-F,511 KOS (Browse shelf(Opens below)),INR,Available,185415
413873,ELEMENTARY NUMBER THEORY WITH APPLICATIONS,By: KOSHY THOMAS,Text,"NOIDA, ACADEMIC PRESS/ELSEVIER 2009","""XXIII, 771p. p.""",Library catalog Title Author ISBN ISSN Series Call number,N/A,Stack,"Vellore Institute of Technology, Vellore",IIIF-R12-C17-E,511 KOS (Browse shelf(Opens below)),INR,Available,185416
413875,EMBEDDED SYSTEMS DESIGN,By: HEATH STEVE,Text,"NEW DELHI, NEWNES/ELSEVIER 2011","""XVIII, 430p. p.""",Library catalog Title Author ISBN ISSN Series Call number,681.31 HEA,Stack,"Vellore Institute of Technology, Vellore",IIF-R48-C1-D,681.31 HEA (Browse shelf(Opens below)),INR,Available,185417
413879,ENGINEERING DESIGN PRINCIPLES,By: HURST KENNETH S,Text,"NEW DELHI, ELSEVIER INDIAN PRIVATE LIMITED 2011","""VII, 168p. p.""",Library catalog Title Author ISBN ISSN Series Call number,621.7733 HUR,Stack,"Vellore Institute of Technology, Vellore",IIF-R16-C9-C,621.7:733 HUR (Browse shelf(Opens below)),INR,Available,185419
413881,ENGINEERING DESIGN PRINCIPLES,By: HURST KENNETH S,Text,"NEW DELHI, ELSEVIER INDIAN PRIVATE LIMITED 2011","""VII, 168p. p.""",Library catalog Title Author ISBN ISSN Series Call number,621.7733 HUR,Stack,"Vellore Institute of Technology, Vellore",IIF-R16-C3-D,621.7:733 HUR (Browse shelf(Opens below)),INR,Available,185420
413883,ENGINEERING GEOLOGY,By: BELL F G,Text,"NEW DELHI, BUTTERWORTH-HEINEMANN/ELSEVIER 2011","""IX, 581p. p.""",Library catalog Title Author ISBN ISSN Series Call number,551620 BEL,Stack,"Vellore Institute of Technology, Vellore",IIIF-R19-C8-A,551:620 BEL (Browse shelf(Opens below)),INR,Available,185421
413885,ENGINEERING GEOLOGY,By: BELL F G,Text,"NEW DELHI, BUTTERWORTH-HEINEMANN/ELSEVIER 2011","""IX, 581p. p.""",Library catalog Title Author ISBN ISSN Series Call number,551620 BEL,Stack,"Vellore Institute of Technology, Vellore",IIIF-R19-C8-A,551:620 BEL (Browse shelf(Opens below)),INR,Available,185422
413887,ENGINEERING THERMODYNAMICS,By: DHAR P L,Text,"NEW DELHI, ELSEVIER INDIA PRIVATE LIMITED 2008","""XIV, 927p. p.""",Library catalog Title Author ISBN ISSN Series Call number,N/A,Reference,"Vellore Institute of Technology, Vellore",N/A,536.7:620 DHA (Browse shelf(Opens below)),INR,Not for loan,185423
413889,ENGINEERING THERMODYNAMICS,By: DHAR P L,Text,"NEW DELHI, ELSEVIER INDIA PRIVATE LIMITED 2008","""XIV, 927p. p.""",Library catalog Title Author ISBN ISSN Series Call number,N/A,Stack,"Vellore Institute of Technology, Vellore",IIIF-R17-C5-B,536.7:620 DHA (Browse shelf(Opens below)),INR,Available,185424
413891,ENVIRONMENTAL BIOTECHNOLOGY: A BIOSYSTEMS APPROACH,By: VALLERE DANIEL A,Text,"NEW DELHI, ACADEMIC PRESS/ELSEVIER 2011","""XIX, 742p. p.""",Library catalog Title Author ISBN ISSN Series Call number,574.6628.5 VAL,Stack,"Vellore Institute of Technology, Vellore",IIIF-R19-C20-E,574.6:628.5 VAL (Browse shelf(Opens below)),INR,Available,185425
413893,ENVIRONMENTAL BIOTECHNOLOGY: A BIOSYSTEMS APPROACH,By: VALLERE DANIEL A,Text,"NEW DELHI, ACADEMIC PRESS/ELSEVIER 2011","""XIX, 742p. p.""",Library catalog Title Author ISBN ISSN Series Call number,574.6628.5 VAL,Stack,"Vellore Institute of Technology, Vellore",IIIF-R19-C20-E,574.6:628.5 VAL (Browse shelf(Opens below)),INR,Available,185426
413895,ESSENTIAL MATHEMATICAL METHODS FOR PHYSICISTS,By: WEBER HANS J,Text,"CALIFORNIA, ACADEMIC PRESS/ELSEVIER 2010","""XXII, 932p. p.""",Library catalog Title Author ISBN ISSN Series Call number,510530 WEB,Stack,"Vellore Institute of Technology, Vellore",IIIF-R10-C7-C,510:530 WEB (Browse shelf(Opens below)),INR,Available,185427
413897,ESSENTIAL MATHEMATICAL METHODS FOR PHYSICISTS,By: WEBER HANS J,Text,"CALIFORNIA, ACADEMIC PRESS/ELSEVIER 2010","""XXII, 932p. p.""",Library catalog Title Author ISBN ISSN Series Call number,510530 WEB,Stack,"Vellore Institute of Technology, Vellore",IIIF-R10-C7-C,510:530 WEB (Browse shelf(Opens below)),INR,Available,185428
413899,ESSENTIAL MEDICAL PHYSIOLOGY,By: JOHNSON LEONARD R,Text,"NEW DELHI, ACADEMIC PRESS/ELSEVIER 2006","""XVI, 1008p. p.""",Library catalog Title Author ISBN ISSN Series Call number,612 ESS,Stack,"Vellore Institute of Technology, Vellore",IIIF-R22-C12-A,612 ESS (Browse shelf(Opens below)),INR,Available,185429
413901,ESSENTIAL MEDICAL PHYSIOLOGY,By: JOHNSON LEONARD R,Text,"NEW DELHI, ACADEMIC PRESS/ELSEVIER 2006","""XVI, 1008p. p.""",Library catalog Title Author ISBN ISSN Series Call number,612 ESS,Stack,"Vellore Institute of Technology, Vellore",IIIF-R22-C12-A,612 ESS (Browse shelf(Opens below)),INR,Available,185430
